session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch	tokens_reasoning	source
d0fed3ac-e064-4a56-92ca-419beaf959c2	2026-05-25T22:00:23+08:00	-Users-saveole-code-java-inherit-java-server	glm-4.7	1603	36	133332	25675	2799744	0	master	0	claude
6ee56ad8-2a41-4600-8126-37ce0df31fb2	2026-05-25T22:37:44+08:00	-Users-saveole-code-java-scrm-api	glm-4.7	5786	25	85827	22895	1365632	0	feature/saveole/9.2	0	claude
