session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
20260418_121139_8ff9d2	2026-04-18T16:26:55+08:00	saveole	glm-5.1	15253	192	92718	5941	2912192	0	unknown
20260417_162607_afe9b28a	2026-04-18T01:25:53+08:00	hermes-agent	glm-5.1	32385	26	83202	12582	185152	0	main
20260418_012553_1f4a360f	2026-04-18T07:59:15+08:00	hermes-agent	glm-5.1	23602	3	8348	1198	9536	0	main
