session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
08865ace-e159-4795-8b74-de6496d44239	2026-04-15T18:10:12.140Z	token-usage	glm-5.1	25	21	42785	747	130304	0	main
0c81b64c-6d25-47f3-9a1f-3e179b206cc3	2026-04-15T18:36:53Z	token-usage	glm-5.1	0	50	44875	13845	2674432	0	main
19762e09-e7af-4420-bd88-89f480c8f0e6	2026-04-15T16:05:10Z	test-codegen	glm-5.1	0	8	55075	7820	313984	0	main
238253d7-58dd-401b-b22b-502ba0be5d10	2026-04-15T17:41:37.495Z	token-usage	glm-5.1	17	17	32790	584	93312	0	main
33c2d3b2-b929-4b50-a2a8-5cccde2b84a1	2026-04-15T17:51:42.497Z	token-usage	glm-5.1	59	10	6167	573	80896	0	main
33c7e168-9f43-4809-87cb-b69166728bf6	2026-04-15T16:55:54Z	token-usage	glm-5.1	0	27	46137	6430	1123392	0	main
351f9375-7c52-4eac-96b7-b1d681fbe883	2026-04-15T17:05:47Z	token-usage	glm-5.1	0	7	40833	9093	216448	0	main
3f18192b-6bb8-48f2-b6aa-01481c8d1c02	2026-04-15T11:56:02.945Z	skills	glm-5.1	1633	101	44164	16473	3091840	0	main
426a4a26-94ba-401f-be63-96aa17803446	2026-04-15T11:48:03.018Z	blog	glm-5.1	4228	30	152844	4268	361536	0	main
45598f09-6c51-4cc2-aee2-efc169b688ff	2026-04-15T15:56:29.061Z	test-codegen	glm-5.1	200	19	37535	2791	229632	0	main
47edccf7-d828-4e80-aa9d-2a7e1644a539	2026-04-15T15:02:25.408Z	skills	glm-5.1	1531	81	82201	10206	1824064	0	main
4d53b2fa-7865-4802-b834-5ba636c92979	2026-04-15T18:20:16.040Z	token-usage	glm-5.1	11	5	3867	448	51456	0	main
5207e3f6-d318-4d45-ae06-441337f57ea8	2026-04-15T11:43:07.461Z	skills	glm-5.1	7145	169	324614	30059	7198336	0	main
5254abfc-b11d-46dd-993e-648c8411c8ff	2026-04-15T14:15:01.963Z	skills	glm-5.1	1098	43	26652	3502	717376	0	main
591ba851-c0af-41de-b68b-75b94834da60	2026-04-15T15:28:25Z	test-codegen	glm-5.1	0	9	34069	2673	246016	0	main
6287bb04-e048-4d9c-99f5-b018cf15d96f	2026-04-15T18:04:58Z	token-usage	glm-5.1	0	32	56959	6611	1556928	0	main
66096c10-d84e-4e48-bd33-7236aa69a9bc	2026-04-15T11:37:10.120Z	skills	glm-5.1	126	19	22671	813	202880	0	main
664aed09-a3c6-4f4d-af57-a228a8fd8fd9	2026-04-15T18:00:31Z	token-usage	glm-5.1	0	10	26824	7063	397888	0	main
6e37fcc8-3519-4778-b8a3-32a89157a70e	2026-04-15T17:31:39.724Z	token-usage	glm-5.1	24	13	32860	632	87552	0	main
726edf86-1d65-4b00-8d7a-b9080a9dd2a6	2026-04-15T16:56:05.923Z	token-usage	glm-5.1	56	12	35305	590	88064	0	main
761c22bd-51af-4da0-be6d-0408b200306c	2026-04-15T16:12:47.244Z	test-codegen	glm-5.1	676	68	69300	4250	1974656	0	main
77426afa-5470-4947-91bc-0b1c0ca156af	2026-04-15T17:26:33.020Z	token-usage	glm-5.1	26	12	7614	650	112768	0	main
7aac3307-69f1-41ed-b2a7-6b1aa42708d2	2026-04-15T17:11:15Z	token-usage	glm-5.1	0	25	51461	6213	1156416	0	main
803ec6cd-da64-48b3-8130-e82c9422b3f4	2026-04-15T16:44:53Z	token-usage	glm-5.1	0	11	63375	9454	466496	0	main
85009207-b866-41ca-a3a8-1fc7317494f1	2026-04-15T16:11:36Z	test-codegen	glm-5.1	0	29	56964	5214	1519232	0	main
85597d17-fff8-4317-a85c-368e34a2ee72	2026-04-15T17:16:27.270Z	token-usage	glm-5.1	17	11	8962	427	79616	0	main
95c59254-2a0d-4745-b286-0feb21b013cf	2026-04-15T16:51:01Z	token-usage	glm-5.1	0	11	31268	4620	326144	0	main
96819060-a53c-457f-9682-6f103167045f	2026-04-15T15:37:24Z	test-codegen	glm-5.1	0	31	69327	14741	1714112	0	main
9ab53900-9f29-4bf7-8a92-129514b4fc52	2026-04-15T01:09:46.707Z	test-codegen	glm-5.1	332	13	16054	605	118784	0	main
9b16b3c0-5c54-4784-aed4-d18ecdb128a9	2026-04-15T15:44:21Z	test-codegen	glm-5.1	0	13	47189	6261	489728	0	main
aa862737-7383-4c6a-8193-c19b9408b21b	2026-04-15T17:36:36.302Z	token-usage	glm-5.1	222	22	42673	6476	173760	0	main
b3a8910d-6172-43bf-99ad-5e6b519a2559	2026-04-15T15:35:18.126Z	skills	glm-5.1	420	20	30239	2212	348480	0	main
d4a2d018-0bc3-4af0-a1b8-2580a6c2fc37	2026-04-15T14:52:14.223Z	blog	glm-5.1	493	29	39654	3707	523648	0	main
da5a7f07-634a-4c62-8756-1faeee46e6be	2026-04-15T15:46:18Z	rick	glm-5.1	0	3	27179	860	65984	0	main
def8198b-5aa5-4d64-834f-2baa07f7311f	2026-04-15T18:28:27Z	token-usage	glm-5.1	0	9	27699	7330	342592	0	main
e18d4e17-8e1c-4046-bbf4-ab595b10b5dc	2026-04-15T17:21:29.706Z	token-usage	glm-5.1	18	11	20965	525	66368	0	main
e61685f1-fb08-4e86-83f3-ff82d8455ea6	2026-04-15T18:05:09.845Z	token-usage	glm-5.1	281	19	41778	10482	129472	0	main
eeb2d2fa-5138-4e14-a3bc-88d07ed63df1	2026-04-15T15:56:14Z	test-codegen	glm-5.1	0	32	65288	13679	1720000	0	main
f6ea81b0-0dbc-4e4b-a858-34668c124e6a	2026-04-15T18:15:14.126Z	token-usage	glm-5.1	73	13	6404	955	81024	0	main
fa0b1a9d-405b-4e22-94ae-c8d7ce9165aa	2026-04-15T17:11:27.239Z	token-usage	glm-5.1	37	12	30332	1175	92032	0	main
fafdbed5-3503-4261-aab5-7f3d0c94dc63	2026-04-15T17:46:38.654Z	token-usage	glm-5.1	284	24	26567	10506	283008	0	main
