session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
7ddec6ab-50d4-493a-b6f1-5ccd588b8aa6	2026-03-15T13:52:52.083Z	ScrmWechat	glm-4.7	14	2	48763	1084	15744	0	master
074b030c-a703-4b6d-b6f6-b263fbce5668	2026-03-15T13:28:37.471Z	scrm-api	glm-4.7	20	9	61268	1349	142208	0	feature/saveole/9.1
c907ed8d-ddc0-4e79-a6bc-1c70a47335d2	2026-03-15T13:22:06.783Z	scrmgo	glm-4.7	240	47	76953	5110	1204736	0	master
