session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
2b70f482-655b-4877-a1d1-878f21d591fd	2026-04-03T01:04:52.830Z	rick	glm-5	25963	44	120428	5525	523968	0	main
04748c0a-b652-4f27-9acb-2db1598334e6	2026-04-03T07:56:53.747Z	projects	glm-5	666	148	57800	10913	3699904	0	master
0639e1b2-efc3-4540-ab50-7c8645980ef7	2026-04-03T08:11:33.414Z	projects	glm-5	112	29	22273	2035	314048	0	master
0bb34715-fb0f-48c3-bbe7-35154b98b87a	2026-04-03T07:53:35.081Z	projects	glm-5	191	38	22567	4216	475200	0	master
10bd2b01-8c26-4bb7-90ae-1a40801db1a0	2026-04-03T07:41:05.718Z	projects	glm-5	581	42	46445	9935	578560	0	master
21e30915-9619-4b56-9cf6-3af83b72b686	2026-04-03T08:28:43.777Z	projects	glm-5	284	43	21295	4118	427520	0	master
34a7b183-b799-4699-919d-5c770013072d	2026-04-03T03:32:34.848Z	projects	glm-5	8870	358	96866	15559	9800512	0	master
406bc905-0da1-45af-9525-a0a48d166e4a	2026-04-03T08:43:32.102Z	projects	glm-5	291	44	15320	5489	441344	0	master
4a36c436-8d90-48ad-b44e-4f61ce670bcb	2026-04-03T08:38:18.781Z	projects	glm-5	216	37	16861	4538	433024	0	master
5882c403-a45c-4cdf-bfe4-0997c071eef2	2026-04-03T07:51:53.384Z	projects	glm-5	54	18	8313	964	190208	0	master
5be20542-7a77-4192-b203-82795e109fcf	2026-04-03T08:23:35.297Z	projects	glm-5	285	53	23416	4551	604864	0	master
5cebe884-2cb8-4523-9b40-05a4dad33c1c	2026-04-03T06:48:30.182Z	projects	glm-5	747	95	44614	7785	2014528	0	master
5e04edff-4c2f-47f2-a870-26c57b4d6cca	2026-04-03T08:48:38.665Z	projects	glm-5	145	30	9234	3742	335616	0	master
66f93b7b-4246-4836-b322-f56a4057ae55	2026-04-03T06:30:14.657Z	projects	glm-5	110	20	13137	2135	192960	0	master
6d5727c1-f651-42a8-8634-84195d4b5f6c	2026-04-03T08:13:38.720Z	projects	glm-5	276	56	27008	8512	808192	0	master
707bb9d8-baa9-4037-b4f6-32bddeaafb7f	2026-04-03T08:18:36.111Z	projects	glm-5	283	47	29367	8051	808704	0	master
7bda89dd-3521-4849-9cc5-a0f3f95f09c9	2026-04-03T08:02:07.769Z	projects	glm-5	152	26	25595	1010	198208	0	master
85b51eda-cc40-4f41-badd-3d29a55b110a	2026-04-03T08:33:48.170Z	projects	glm-5	189	34	20770	4089	421952	0	master
8798d886-854d-48ea-b02b-375fb4bdda71	2026-04-03T03:28:08.404Z	projects	glm-5	125	5	16800	236	39296	0	master
8b33a4a1-dab3-47e9-b613-e13b46ede9be	2026-04-03T08:37:06.152Z	projects	glm-5	62	22	12160	1204	214464	0	master
a0afdc13-cb66-407a-959a-2423918e5079	2026-04-03T08:51:15.860Z	projects	glm-5	375	52	32392	10592	826560	0	master
cc107ce4-51d2-4fd2-bafe-3e2439a2798d	2026-04-03T07:30:44.516Z	projects	glm-5	534	27	51289	4120	281920	0	master
d3f7abff-0632-41c5-91eb-56aabf6296af	2026-04-03T06:23:07.695Z	projects	glm-5	303	66	46329	3758	1153024	0	master
daf9c0bb-8ccc-4e65-adc6-97afa388a426	2026-04-03T08:59:57.982Z	projects	glm-5	151	37	19938	4069	438720	0	master
dd83b6f6-c462-4455-9197-8fa922e74647	2026-04-03T08:08:07.709Z	projects	glm-5	198	44	24605	5745	597184	0	master
e7bb2755-c38d-4457-97d2-162ddcbd776a	2026-04-03T06:00:56.382Z	projects	glm-5	977	68	38327	8545	982144	0	master
ebc0a2a2-681b-4050-89c1-58aef026dbfe	2026-04-03T08:57:41.911Z	projects	glm-5	128	29	39274	4212	338624	0	master
f1ae86ef-8a1c-4dab-8e40-3350a8cd915f	2026-04-03T08:42:12.695Z	projects	glm-5	72	25	23910	1307	244224	0	master
fe2a0880-3a02-4a3d-a58a-6f6313bc4733	2026-04-03T01:23:35.026Z	ssh	glm-5	408	36	11883	2153	511744	0	HEAD
