session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
9123cac3-823f-4c58-8132-399d572bc0e3	2026-05-24T14:38:50+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	341	31	51419	5300	1284032	0	main
e3a74cbf-30db-4b81-a77a-e2da9f699b69	2026-05-24T01:59:18.832Z	unknown	glm-5.1	11	8	21408	461	41088	0	HEAD
20260524_144009_21fee1	2026-05-24T14:55:01+08:00	xueqiu-crawler	glm-5.1	862	54	99387	23367	1222208	0	main
20260524_144101_94efbe	2026-05-24T14:41:01+08:00	unknown	glm-5.1	0	40	76833	3824	391808	0	unknown
20260524_144355_d83d72	2026-05-24T14:43:55+08:00	unknown	glm-5.1	80	0	110907	1437	93056	0	unknown
20260524_144516_cffee5	2026-05-24T14:45:16+08:00	unknown	glm-5.1	0	59	85752	7112	376128	0	unknown
99e45eb1-b0d5-4470-b109-8edd1734af59	2026-05-24T15:15:56+08:00	-home-ant-multica-workspaces-desktop-api-multica-ai-e0bd491e-bba5-40dc-b1c1-87e09acdfb08-15333eea-workdir	glm-5.1	158	18	38815	5022	714880	0	HEAD
d0b1105f-f234-4992-846f-565d11094afc	2026-05-24T18:59:11+08:00	-home-ant-blog-saveole-github-io	glm-5.1	103	10	57519	1664	484608	0	main
22f9f755-4c07-45fb-857d-0a9bb2ff3060	2026-05-24T08:18:29.996Z	inherit	glm-5.1	238	5	30359	1490	63616	0	master
41fe6b74-a884-4c54-9207-ce0fd8925bf8	2026-05-24T09:19:02.804Z	unknown	glm-5.1	865	84	92471	17922	2723776	0	HEAD
70445ce5-2ebe-438c-b623-ae786a4f04bb	2026-05-24T09:40:12.730Z	unknown	glm-5.1	413	42	51209	14069	918080	0	HEAD
8bddb21a-d0eb-44a9-9451-4a3c9a0df4c8	2026-05-24T09:57:06.496Z	unknown	glm-5.1	78	23	15531	2627	341312	0	HEAD
9cb49a4e-1f7a-4cfa-aaac-d3f1564c3556	2026-05-24T10:00:35.342Z	unknown	glm-5.1	115	30	18868	3691	530112	0	HEAD
ecb2e03b-5424-49c9-93f5-7436884186f5	2026-05-24T09:14:28.030Z	unknown	glm-5.1	53	16	50443	1333	274688	0	HEAD
ff305ead-d358-42f1-896e-e3c60efa365d	2026-05-24T09:47:14.928Z	unknown	glm-5.1	492	43	25159	8282	839552	0	HEAD
3bcba9cf-2629-48ba-9771-cf62c4dcf73f	2026-05-24T08:54:48.316Z	unknown	glm-5.1	151	15	36356	1791	214272	0	HEAD
dab74763-d8ee-41fa-966a-44220db70391	2026-05-24T10:29:08.550Z	xueqiu-crawler	glm-5.1	1583	251	158581	29355	12790528	0	main
