session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
20260417_090856_97c837	2026-04-17T09:09:24+08:00	unknown	glm-5	15	6	11295	121	43136	0	unknown
20260417_091108_1d6f42	2026-04-17T09:12:38+08:00	unknown	glm-5.1	1616	41	21201	3939	526144	0	unknown
20260417_091247_5b8dd1	2026-04-17T09:12:47+08:00	unknown	glm-5.1	0	47	35205	2909	201920	0	unknown
20260417_224209_952efa	2026-04-17T22:42:09+08:00	unknown	glm-5.1	0	51	45115	1766	378880	0	unknown
20260417_224209_34005e	2026-04-17T22:42:09+08:00	unknown	glm-5.1	361	0	62198	4151	986368	0	unknown
20260417_224210_ec272c	2026-04-17T22:42:10+08:00	unknown	glm-5.1	331	0	64125	2197	1128256	0	unknown
20260417_224741_d5d7b4	2026-04-17T22:47:41+08:00	unknown	glm-5.1	0	38	29346	700	205312	0	unknown
20260417_224811_1642f5	2026-04-17T22:48:11+08:00	unknown	glm-5.1	0	10	5230	847	1408	0	unknown
20260417_235113_e96eb7	2026-04-17T23:51:13+08:00	unknown	glm-5.1	0	53	6418	908	72960	0	unknown
81b82e71-9ec7-4a6c-8f51-8bd128543852	2026-04-17T06:56:06.739Z	scrm-api	glm-5.1	2970	119	170482	16205	3809600	0	feature/saveole/9.2
d0be78f9-1d64-46f2-9a62-15b20bc55a55	2026-04-17T06:21:53.990Z	scrm-api	glm-5.1	1000	43	59427	5015	1105216	0	feature/scrm/9.3/NFQX-11822
9395ab2f-c69c-49b8-8d04-5bcc2c5c7cf4	2026-04-17T01:20:52.035Z	test-codegen	glm-5.1	1431	69	48006	5569	1809600	0	master
