session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
dc376143-ba9c-4ff1-94d6-eaf9459004af	2026-04-09T00:11:45.125Z	xz-work-logs	glm-5.1	151	8	16562	440	64256	0	main
eb65cb28-17e6-4055-941d-2dc302bd3f94	2026-04-09T00:17:14.029Z	xz-work-logs	glm-5.1	1163	46	163934	10769	346944	0	main
