session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
b8485cdf-0ff2-45bf-8a18-b182d7cb096c	2026-05-13T08:53:58+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	774	28	39295	3322	1280512	0	main
20260512_212516_18765631	2026-05-13T09:42:38+08:00	hermes-agent	glm-5.1	0	203	60545	7011	3081600	0	main
20260513_080655_ee8210	2026-05-13T08:07:43+08:00	unknown	glm-5.1	5448	86	152997	10944	1854016	0	unknown
20260513_093831_d50419	2026-05-13T09:38:31+08:00	unknown	glm-5.1	0	0	24527	2714	533312	0	unknown
6c252ee9-2d96-49b1-8cc3-0d230b803789	2026-05-13T16:39:54+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	4408	29	220912	11864	1593344	0	main
47042ffa-7868-4805-9a63-26f9db72ee9f	2026-05-13T16:52:10+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	46	6	20495	713	157760	0	main
ee846c62-c6c9-4da7-8a32-1ef6fb790b4d	2026-05-13T16:57:00+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	625	11	79894	6028	514368	0	main
b0fdfe8c-6ddd-4cdb-9427-c494961865da	2026-05-13T17:06:40+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	230	8	38522	3038	275712	0	main
8c081c97-e772-4546-9ab1-d949a794f2d2	2026-05-13T08:57:55.081Z	xueqiu-crawler	glm-5.1	20	5	17175	521	38208	0	main
d5bf2a34-fae3-4e14-a14a-68c29292818f	2026-05-13T17:16:01+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	548	36	27599	5472	1642176	0	main
98b52c4f-e452-4b0a-9f2a-665acd3270c1	2026-05-13T17:35:59+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	234	8	11320	2979	260544	0	main
00e166e4-ef60-4450-b258-dddfa4c75499	2026-05-13T09:21:21.363Z	xueqiu-crawler	glm-5.1	291	21	19009	5411	282880	0	main
0176dd7d-e0e7-48b4-bc65-dbfc30516d42	2026-05-13T09:26:28.182Z	xueqiu-crawler	glm-5.1	279	11	7918	1150	115968	0	main
57ffa0c8-e6f8-4612-9c58-f234cb025ab8	2026-05-13T09:16:17.097Z	xueqiu-crawler	glm-5.1	164	12	10240	668	115520	0	main
33f6b854-696b-4a16-926b-db333c50d677	2026-05-13T17:46:20+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	592	37	56591	10162	2095936	0	main
a9c3c44a-7ce4-4c0b-a2a6-3e48caab98ea	2026-05-13T17:50:02+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	198	7	27841	3649	209088	0	main
75eb523d-07eb-4953-aaa3-840380d3bc81	2026-05-13T18:29:38+08:00	-home-ant-blog-saveole-github-io	glm-5.1	2387	24	61298	8126	780160	0	main
0da25940-b795-45c2-b866-54255104d9b0	2026-05-13T17:54:03+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	214	21	54302	4065	904448	0	main
dc64986f-9db9-433f-a320-e345a7aa897b	2026-05-13T18:08:11+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	231	7	30103	4681	263296	0	main
2e6a9b00-2d34-42eb-906b-7b5b75e86dad	2026-05-13T09:54:15.593Z	xueqiu-crawler	glm-5.1	288	16	16702	5589	190272	0	main
3534aaf9-9bc7-4fdd-aebe-99c62cf5d3e4	2026-05-13T09:59:18.162Z	xueqiu-crawler	glm-5.1	255	23	32322	4291	383488	0	main
90b544de-4e6a-4324-be8c-753ec7b0a61e	2026-05-13T18:14:56+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	391	38	43812	6847	2177408	0	main
fe88fa1d-64b8-4b54-bbe7-11425abb8e76	2026-05-13T18:19:42+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	194	7	29725	4000	208704	0	main
375917cd-541d-4661-8adc-9b32f5ab74cc	2026-05-13T18:23:45+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	232	18	22169	3199	736320	0	main
37aae00e-fb32-4bb2-a316-38b659362a4f	2026-05-13T19:59:55+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	4062	167	187420	34867	14607232	0	main
3897db02-2021-4872-b6a6-6d42d60cdd12	2026-05-13T20:14:38+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	775	32	92567	22022	2071552	0	main
345071ae-512b-4e9b-83a2-8aeac30dd2a0	2026-05-13T20:26:06+08:00	-home-ant-projects-xueqiu-crawler	glm-5.1	600	40	85817	6435	3040064	0	main
23747b4c-ae0d-44cf-82b3-89271a55b6a3	2026-05-13T23:53:20.261Z	boss-crawler	glm-5.1	1975	31	29458	4621	544448	0	HEAD
