session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
20260417_160203_bc74a5	2026-04-17T16:02:03+08:00	unknown	glm-5.1	316	0	88456	1023	92416	0	unknown
20260417_160719_f6d271	2026-04-17T16:07:19+08:00	unknown	glm-5.1	306	0	83930	3554	64832	0	unknown
20260417_161226_395ad1	2026-04-17T16:12:26+08:00	unknown	glm-5.1	0	22	48876	385	1280	0	unknown
20260417_161244_fe3a00	2026-04-17T16:12:44+08:00	unknown	glm-5.1	0	2	593	1492	0	0	unknown
20260417_190610_dbeaea	2026-04-17T19:06:10+08:00	unknown	glm-5.1	508	0	63253	3579	655104	0	unknown
20260417_191439_e7a9d3	2026-04-17T19:14:39+08:00	unknown	glm-5.1	0	71	62332	3337	1155136	0	unknown
20260417_193625_2836c9	2026-04-17T19:36:25+08:00	unknown	glm-5.1	0	13	9846	379	39488	0	unknown
20260417_194104_a7ab94	2026-04-17T19:41:04+08:00	unknown	glm-5.1	0	5	731	63	3456	0	unknown
