session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch	tokens_reasoning	source
sess_32e88c69-2962-4f08-9c56-426f895ae5e0	2026-08-06T22:30:02+08:00	inherit-mcp-server	GLM-5.2	173	1	146183	5896	116992	0	master	0	zcode
sess_8a99a302-6886-4662-a857-ce1fa51a61b6	2026-08-06T23:58:41+08:00	default	GLM-5.2	1369	1	8504518	37377	8359808	0	main	0	zcode
