session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch	tokens_reasoning	source
ses_0168e4b26ffeQYEwwwL6Rp7Wny	2026-08-10T10:12:51+08:00	mcp-gateway	deepseek-v4-flash	768	56	81498	18969	3770880	0	master	11399	opencode
ses_0164ab5d4ffenmO313sh2sJAbz	2026-08-10T11:26:40+08:00	demo	deepseek-v4-flash	147	30	40998	8052	1089280	0	unknown	3286	opencode
ses_01451bff8ffe1q0MKY27ksSOhm	2026-08-10T20:38:13+08:00	mcp-gateway	glm-5.2	1653	57	639215	15130	1526016	0	feat/dark-dashboard-theme	261	opencode
