session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
919f407d-c844-44b3-b1cc-875a5dca1674	2026-04-14T03:07:05.873Z	rick	glm-5.1	875	22	58257	2457	385856	0	main
9662b45d-917f-435e-b044-b53dcdd1ff4e	2026-04-14T06:27:37.848Z	scrm-api	glm-5.1	10789	169	671718	27380	10594368	0	feature/saveole/9.2
2c7297e6-68c6-45ab-80f0-d6cfcf2faff7	2026-04-14T06:44:52.765Z	notes	glm-5.1	6808	85	143722	5784	973824	0	HEAD
e6d2e1f0-39f4-4d5b-a71f-0d994c5c06dd	2026-04-14T09:10:20.151Z	notes	glm-5.1	2490	46	37844	3838	554048	0	HEAD
01aadd50-ea6e-4f5a-86c7-6d0b4c410381	2026-04-14T02:28:47.524Z	wx-java-codegen	glm-5.1	1610	13	55952	1457	117824	0	main
0838251e-a324-4acd-8eef-f47fa637d5b8	2026-04-14T05:02:54.729Z	wx-java-codegen	glm-5.1	134	26	44780	4538	218304	0	main
12b9113b-5c36-41b3-b565-6dab1f977307	2026-04-14T06:11:07.423Z	wx-java-codegen	glm-5.1	131	11	21594	1080	169344	0	main
2541e5ef-3eb6-4ebd-b147-094935ada6d4	2026-04-14T05:05:17.457Z	wx-java-codegen	glm-5.1	652	85	121265	26068	3206528	0	main
39cd0879-c728-46d4-ada0-12582e7c0dc5	2026-04-14T05:19:31.743Z	wx-java-codegen	glm-5.1	270	57	27562	4988	1353024	0	main
3b3395f1-5e41-4e28-bf22-db0deabef8d5	2026-04-14T05:16:18.304Z	wx-java-codegen	glm-5.1	182	25	53871	5277	390208	0	main
41fd6ab1-530a-44ba-bb7c-906f7ec1bc5a	2026-04-14T05:42:29.716Z	wx-java-codegen	glm-5.1	1411	64	72232	9185	2327104	0	main
535065d8-d958-4412-82cb-c5934bfa4d23	2026-04-14T04:34:45.068Z	wx-java-codegen	glm-5.1	61	12	42449	878	94464	0	main
6ac07593-9168-4ea6-89c4-986463057fed	2026-04-14T04:03:42.032Z	wx-java-codegen	glm-5.1	186	27	40844	4326	328576	0	main
7238dd35-4ebd-4ab2-95c3-81cca396cd0f	2026-04-14T04:55:17.652Z	wx-java-codegen	glm-5.1	446	35	51663	17442	703040	0	main
7b51da62-3cfe-4eba-bd2e-8c6af8966943	2026-04-14T04:47:15.754Z	wx-java-codegen	glm-5.1	62	16	58204	829	142080	0	main
89d38a01-0645-4089-899a-745b62e632d0	2026-04-14T01:35:45.032Z	wx-java-codegen	glm-5.1	194	25	47645	5243	204608	0	main
97590494-e4ed-4f8a-a544-7aedd9cff315	2026-04-14T01:30:45.171Z	wx-java-codegen	glm-5.1	249	25	41110	2409	319744	0	main
985834a6-5344-4657-8cdf-d6132bbff329	2026-04-14T01:05:02.687Z	wx-java-codegen	glm-5.1	1447	35	73933	10216	459456	0	main
9e8a3ca4-0ad5-4e59-ade5-c87d30cbae6e	2026-04-14T01:40:53.108Z	wx-java-codegen	glm-5.1	206	16	36899	1948	198976	0	main
aee225e3-cfe3-4fe8-bf4a-f264387a9f7b	2026-04-14T04:52:20.534Z	wx-java-codegen	glm-5.1	170	23	77138	3897	287744	0	main
d6ebcc97-f462-4483-8b74-3140316c1d68	2026-04-14T04:42:19.817Z	wx-java-codegen	glm-5.1	287	31	65973	10179	472128	0	main
e76d0f86-5f5d-4b7b-baa6-bf603854b6de	2026-04-14T04:16:41.150Z	wx-java-codegen	glm-5.1	1075	92	100550	33393	3688960	0	main
ee5b8865-c547-4e8a-863a-13568b244efb	2026-04-14T04:39:45.601Z	wx-java-codegen	glm-5.1	145	28	71774	5104	536000	0	main
f19e3bbc-6edd-4973-af67-4274283eed7a	2026-04-14T04:06:56.345Z	wx-java-codegen	glm-5.1	299	56	51512	7340	1277504	0	main
fe16b322-6947-4352-8c42-6db71b5bc589	2026-04-14T04:12:03.751Z	wx-java-codegen	glm-5.1	267	19	53377	4809	208960	0	main
