session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
2a5893b6-9c39-4d98-92e9-3528f337b9c7	2026-04-02T23:01:41.485Z	rick	glm-4.7	2125	105	137470	7774	3966464	0	main
a2df17ca-508e-47cd-b5a1-7231024e59f3	2026-04-02T22:53:47.357Z	rick	glm-4.7	228	57	72851	2808	1758080	0	main
0503bbb7-c8ff-4020-a20b-f7901e4677e0	2026-04-02T23:48:56.999Z	projects	glm-4.7	104	51	65820	4439	1440640	0	master
0afbd2a9-138e-44a8-b043-eb0a0e3898d3	2026-04-02T11:39:41.989Z	projects	glm-4.7	99	23	5545	1285	628480	0	master
19545a39-7e4b-4c6b-adbd-8faf5bfea7a6	2026-04-02T23:03:19.026Z	projects	glm-4.7	66	26	5276	2147	558976	0	master
2264f575-09cc-4326-93a6-b2cf401cc3f3	2026-04-02T23:34:52.825Z	projects	glm-4.7	55	38	72947	3305	887552	0	master
26cc5d50-99cb-4e21-96f9-652b77bc4e94	2026-04-02T23:04:42.150Z	projects	glm-4.7	28	17	70153	3554	349056	0	master
2f57de13-ad5a-4805-be68-58e9e54e2086	2026-04-02T23:00:52.451Z	projects	glm-4.7	106	63	74520	5165	1691392	0	master
34d38150-15d2-4810-b535-7d066cc1c17c	2026-04-02T23:25:16.444Z	projects	glm-4.7	86	36	16272	3769	809472	0	master
3841876e-d00e-4d99-a16e-e4786b0bfa4d	2026-04-02T23:30:23.773Z	projects	glm-4.7	53	26	19924	3816	699776	0	master
39e76c45-885e-4a6c-9421-592aa6b0dcb6	2026-04-02T23:29:56.726Z	projects	glm-4.7	21	20	9173	2031	426624	0	master
415a870f-c89c-47d3-9fa8-e27255ecf0ec	2026-04-02T23:12:39.791Z	projects	glm-4.7	34	15	12524	1526	356352	0	master
41bc2d68-7c4d-4389-b33a-9c826c2e99c3	2026-04-02T23:31:22.579Z	projects	glm-4.7	119	73	21857	9848	2173184	0	master
43736bd2-803a-4f29-bdff-94bcc5fc6f30	2026-04-02T23:38:57.094Z	projects	glm-4.7	93	59	13934	5213	1845504	0	master
5a804086-164e-4fdb-ab6c-9ea2e10860cc	2026-04-02T23:05:16.702Z	projects	glm-4.7	98	56	10569	4652	1393280	0	master
694da870-1891-431d-a237-2997bf881770	2026-04-02T23:19:39.866Z	projects	glm-4.7	93	58	19568	8910	2086016	0	master
70f0996a-565b-457d-9b5c-6b618af8c372	2026-04-02T23:26:51.072Z	projects	glm-4.7	123	75	22157	10814	2624384	0	master
75f0d62f-4dad-403e-af27-eb47f73b2047	2026-04-02T23:10:38.259Z	projects	glm-4.7	79	44	12937	5720	1305600	0	master
7d54cda5-9719-4fbb-9265-d6f70e2c6fcd	2026-04-02T23:36:26.764Z	projects	glm-4.7	129	96	27989	13796	3410944	0	master
84be08f3-04fe-460b-95eb-c098dd4a263b	2026-04-02T23:12:16.306Z	projects	glm-4.7	18	10	6185	2170	271872	0	master
93f796de-05f7-4bf5-ba29-2e6bf13f9601	2026-04-02T23:14:00.142Z	projects	glm-4.7	33	17	3547	980	221952	0	master
99f550a7-0073-465d-97e4-1b9c81dfb58b	2026-04-02T23:40:39.788Z	projects	glm-4.7	164	105	86310	12720	4431232	0	master
9d9329c9-b356-4913-b1ae-e4382f67963f	2026-04-02T23:15:37.544Z	projects	glm-4.7	48	47	6713	5034	1513728	0	master
9fb6eb43-05cc-4193-891c-0726f76495c2	2026-04-02T23:00:32.184Z	projects	glm-4.7	10	8	52885	1644	151424	0	master
a0d4993a-8b01-4f7b-b926-1897db94af38	2026-04-02T23:29:04.553Z	projects	glm-4.7	47	41	80926	3566	981888	0	master
a483fedc-615f-4158-8064-99458969b1bd	2026-04-02T23:21:21.111Z	projects	glm-4.7	54	20	73962	2910	429568	0	master
a908379f-7a2d-4890-9dc5-b565794d7e3b	2026-04-02T23:09:32.341Z	projects	glm-4.7	60	16	7857	6351	416128	0	master
abb2e24a-00d6-4ed8-a82c-f371de8278fd	2026-04-02T23:14:53.709Z	projects	glm-4.7	21	12	2784	2548	413184	0	master
aea022b9-9b5e-43cd-b324-68a01e8eed31	2026-04-02T23:18:44.531Z	projects	glm-4.7	39	35	12712	4454	987648	0	master
b52d72bd-db89-49dc-a598-7ba1f60f6de0	2026-04-02T23:22:22.000Z	projects	glm-4.7	166	78	26890	13387	2973824	0	master
b8d6a003-a582-4bd8-9ffc-ac3a056596f9	2026-04-02T23:33:27.686Z	projects	glm-4.7	76	46	18120	4447	1294592	0	master
bcb03ffa-5398-4a22-919c-753d65934ce2	2026-04-02T22:44:55.430Z	projects	glm-4.7	264	51	86492	8494	655616	0	master
ca49dbc9-b985-4782-b443-ef6ba08346bf	2026-04-02T23:07:30.293Z	projects	glm-4.7	113	78	15411	10022	2217728	0	master
cac8dfe2-77b5-4a7a-ad62-a9bde15f0bfc	2026-04-02T23:35:52.433Z	projects	glm-4.7	29	23	13833	3507	454016	0	master
d1442fe6-7a15-4ecf-8bff-05f7b03917b3	2026-04-02T23:16:31.285Z	projects	glm-4.7	128	56	36339	9046	1507968	0	master
d836797c-c8f1-4313-8ce6-f3230d47df80	2026-04-02T23:13:33.216Z	projects	glm-4.7	22	12	5918	2440	342784	0	master
e63e974c-cbaf-46c4-8c49-89d70e192cd9	2026-04-02T23:15:19.934Z	projects	glm-4.7	13	13	10516	1177	278400	0	master
eba34c62-badf-4695-a307-73ff3bf11e72	2026-04-02T23:02:49.329Z	projects	glm-4.7	24	17	65908	1969	350848	0	master
ec8edff3-4147-468e-a1cd-43404c28f684	2026-04-02T23:07:05.641Z	projects	glm-4.7	19	10	2833	1896	272000	0	master
