session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
68bc1d94-44cb-4b97-b6ad-8fed5d1730fc	2026-04-14T15:32:00.925Z	scrm-api	glm-5.1	1720	101	106953	15939	3141120	0	feature/saveole/9.2
3accc4b8-86d3-4c4c-8200-e01791d2d01d	2026-04-14T16:31:09.708Z	scrmgo	glm-5.1	153	16	29497	1646	246144	0	ai-refactor
37710b02-eb85-454b-9990-2a5a161ceb99	2026-04-14T15:16:38.803Z	test-codegen	glm-5.1	708	45	90924	10043	1081536	0	HEAD
385411f4-5ff0-40bd-a347-6ba2235272b9	2026-04-14T15:36:54.621Z	test-codegen	glm-5.1	151	18	29738	3680	216704	0	main
45f93ca2-f801-4e4f-bee7-0b55883fc5cb	2026-04-14T15:51:04.098Z	test-codegen	glm-5.1	178	11	31491	3600	244480	0	main
647571b4-ee34-4090-a58d-f6b51ea3c374	2026-04-14T16:00:53.363Z	test-codegen	glm-5.1	252	56	34278	2764	207488	0	main
680affe2-2fa5-4857-89f6-349cf204b3b4	2026-04-14T16:40:00.910Z	test-codegen	glm-5.1	323	51	57356	7506	1296896	0	main
690d4544-d70c-4c8a-977f-def92186baf0	2026-04-14T16:36:52.049Z	test-codegen	glm-5.1	111	18	34570	2963	217152	0	main
710033b9-e9aa-4d27-946f-f07c80a3fa1c	2026-04-14T16:13:33.631Z	test-codegen	glm-5.1	592	97	106224	9735	1197504	0	main
881102de-3b4a-4092-bef2-da04f887195f	2026-04-14T15:39:37.178Z	test-codegen	glm-5.1	670	37	111155	4486	756608	0	main
aa819437-d2ef-403b-9e93-57068832ee9d	2026-04-14T16:09:06.174Z	test-codegen	glm-5.1	251	51	38320	5771	483008	0	main
b48688f0-59bd-48df-984d-120521d0ebca	2026-04-14T15:07:19.332Z	test-codegen	glm-5.1	190	13	21608	899	162496	0	HEAD
b7681c38-c2a0-4a30-b928-6886d7e617a4	2026-04-14T16:05:42.913Z	test-codegen	glm-5.1	188	49	29709	688	81792	0	main
bf4819c6-304b-463d-b0ad-6f25159cc459	2026-04-14T16:26:00.287Z	test-codegen	glm-5.1	630	45	32596	15355	1289472	0	main
d4c77bd6-9630-4c98-b55e-a7b436f5e3ef	2026-04-14T14:29:33.860Z	test-codegen	glm-5.1	250	28	95041	1102	1644992	0	HEAD
e87fb494-cfe9-4fe3-ad48-84c124d7a835	2026-04-14T15:54:12.957Z	test-codegen	glm-5.1	381	35	45073	5559	962176	0	main
e911abaf-f27c-4284-9bec-9ebbd411f227	2026-04-14T16:23:37.826Z	test-codegen	glm-5.1	133	19	37438	3879	193920	0	main
