session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
20260421_191052_c971b4	2026-04-22T09:06:23+08:00	scrm-api	glm-5.1	50012	29	79809	2222	206848	0	feature/scrm/9.3/mantis
9435f81a-64cc-4617-aaea-16d5bfaef67a	2026-04-22T12:06:06.361Z	kv	glm-4.7	50	24	30752	3725	254848	0	main
636026ab-1229-4365-b9bf-9c6c11db2ab6	2026-04-22T03:35:00.514Z	blog	glm-4.7	441	55	17236	3812	680448	0	main
b314cb35-1c36-43df-9863-58a528aa5adc	2026-04-22T01:43:55.593Z	blog	glm-4.7	8	13	28242	1163	83840	0	main
4ff77b23-b380-41ad-a7ed-693570f5c75f	2026-04-22T07:20:33.331Z	scrmgo	glm-4.7	2201	189	384449	22003	5685376	0	master
206209a2-4933-4885-95e9-49e69d784084	2026-04-22T01:45:12.343Z	inherit	glm-4.7	18	19	45971	1221	251136	0	test
f9f95996-789b-4dc2-89a0-4036b6805d07	2026-04-22T02:34:58.443Z	scrm-api	glm-4.7	13393	113	416090	18263	3918720	0	feature/scrm/9.3/mantis
042579e6-92ce-437a-9c57-6fb808c72c5e	2026-04-22T09:24:02.111Z	kv	glm-4.7	171	50	69263	4249	829952	0	main
0e430284-24af-46cc-88b8-7bceb1046124	2026-04-22T09:22:40.777Z	kv	glm-4.7	26	5	43854	835	25728	0	main
21523327-fbf6-47db-a1ad-21f1b3110030	2026-04-22T08:54:26.985Z	kv	glm-4.7	510	70	167752	10397	1556864	0	main
24df36c5-8b5d-4b00-af03-9e266091f741	2026-04-22T09:20:55.694Z	kv	glm-4.7	99	17	20261	3157	165120	0	main
279ea0b2-3eab-4085-9c8e-15cfcbb71f5b	2026-04-22T08:47:24.660Z	kv	glm-4.7	306	69	122058	6125	1021568	0	main
290c1fd1-bc23-4571-8768-de89b6846db8	2026-04-22T09:27:57.114Z	kv	glm-4.7	1611	107	80709	13125	2246144	0	main
3ae1ada9-1cc9-4023-8b19-4eb0fedbdefb	2026-04-22T09:27:12.501Z	kv	glm-4.7	30	10	5034	1803	111616	0	main
59650f04-7fac-491b-b186-bbfc5943c338	2026-04-22T08:34:34.264Z	kv	glm-4.7	57	15	5656	2640	143488	0	main
5ed1b9f0-a4b0-477f-82dd-30183c8f59d2	2026-04-22T09:23:14.845Z	kv	glm-4.7	42	13	6461	1933	142592	0	main
6a903159-af71-4b38-8367-a6985d7c6f71	2026-04-22T09:07:45.613Z	kv	glm-4.7	763	49	132573	6314	909568	0	main
839696e4-ceef-43cd-bcba-7c7b79a91b79	2026-04-22T08:52:47.942Z	kv	glm-4.7	81	11	30858	1446	84992	0	main
8677a334-a15f-4655-8c69-1973ebb6222d	2026-04-22T08:28:18.487Z	kv	glm-4.7	105	18	31408	3580	215296	0	main
86b43b91-c888-4549-b0fc-c39bef3d68b2	2026-04-22T08:27:21.259Z	kv	glm-4.7	10	5	28272	591	29184	0	main
