session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
b422aee3-2a99-4b59-aef8-8ac312b9fa5b	2026-05-08T18:02:11+08:00	-Users-saveole-projects-xueqiu-crawler	glm-4.7	53	10	26652	1152	265728	0	main
b313d3b4-9273-475a-a72a-53c162a8b326	2026-05-08T18:08:30+08:00	-Users-saveole-projects-xueqiu-crawler	glm-4.7	38	9	46646	2757	312960	0	main
bcaee185-7c15-4159-b616-fbe159b76b22	2026-05-08T18:14:19+08:00	-Users-saveole-projects-xueqiu-crawler	glm-4.7	336	49	72514	14965	3385856	0	main
52ca2863-1dd0-41f0-b933-7dc1cb4a9ddd	2026-05-08T18:16:08+08:00	-Users-saveole-projects-xueqiu-crawler	glm-4.7	89	12	48670	6685	523776	0	main
8dbb3639-4fb7-4ce6-b90f-d7fa5461f8d0	2026-05-08T17:09:06.945Z	blog	glm-4.7	247	65	46770	3752	813952	0	main
029155f3-6432-41c4-8f91-e04211d7f97e	2026-05-08T11:01:15.337Z	xueqiu-crawler	glm-4.7	98	42	65210	6311	712576	0	main
0863daed-089b-4016-af6e-c24b7f8d6e78	2026-05-08T10:37:38.614Z	xueqiu-crawler	glm-4.7	43	17	53306	4487	174464	0	main
08ce3b05-7099-43cf-8eed-7a89dfa9938a	2026-05-08T11:41:05.481Z	xueqiu-crawler	glm-4.7	352	59	75411	13029	1688576	0	main
1269b31d-9da9-43e4-a512-5d5c7c8f77dd	2026-05-08T10:31:53.030Z	xueqiu-crawler	glm-4.7	333	133	69735	17494	3344256	0	main
1422d6ca-5d14-4bf3-834d-5a9c87492764	2026-05-08T11:36:47.161Z	xueqiu-crawler	glm-4.7	161	43	54419	10516	789120	0	main
154aa3e2-96dd-421c-957b-98d5e050b2a0	2026-05-08T10:41:42.545Z	xueqiu-crawler	glm-4.7	564	164	100388	33882	6423936	0	main
318c63f3-3270-4ce0-b561-a0a26638d028	2026-05-08T11:10:31.066Z	xueqiu-crawler	glm-4.7	119	75	80374	4734	2037376	0	main
3bd4e188-a827-4bc0-b1bd-51bacd08edd1	2026-05-08T11:04:44.229Z	xueqiu-crawler	glm-4.7	286	195	77054	19514	7614080	0	main
402b9dc8-160d-4216-b39b-c140320e55a9	2026-05-08T15:13:51.246Z	xueqiu-crawler	glm-4.7	1823	152	114743	9707	3857792	0	main
42a4b30b-41a0-4ea0-9815-7e6355ea6850	2026-05-08T10:53:10.535Z	xueqiu-crawler	glm-4.7	59	29	55867	2412	459392	0	main
4d7033cb-e9f5-485a-a99a-ae256ae98a37	2026-05-08T10:27:39.546Z	xueqiu-crawler	glm-4.7	130	48	66939	10285	953472	0	main
4dda2be5-23ff-440c-b714-286e6cdb13f2	2026-05-08T11:39:33.635Z	xueqiu-crawler	glm-4.7	41	10	38858	1493	112000	0	main
