session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch	tokens_reasoning	source
sess_bb6bc96c-fdac-42dc-ad8e-301053107b6f	2026-07-20T16:14:10+08:00	mcp-gateway	GLM-5.2	150	2	169716	5946	118720	0	master	0	zcode
sess_79f00886-95fd-4846-8073-2785b70b3b3d	2026-07-20T11:05:23+08:00	scrm-api	GLM-5.2	726	2	2741634	23672	2657216	0	master	0	zcode
