session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
21e5797e-fa48-4861-8779-79f4e8952d46	2026-04-20T23:11:25.319Z	projects	glm-5.1	53	14	17120	885	111808	0	master
4f729c08-37ed-468f-87d3-d8ac8125c41b	2026-04-20T23:26:34.754Z	projects	glm-5.1	214	19	24249	6225	337664	0	master
6236b45f-50b2-4486-8984-da5dc05e0b4d	2026-04-20T23:50:02.372Z	projects	glm-5.1	359	52	99496	13224	1607872	0	master
88fd43e1-7036-4845-a853-c3c8965a3b80	2026-04-20T23:16:28.096Z	projects	glm-5.1	233	24	26623	6512	290304	0	master
cb0b511c-51d5-4aeb-8abe-f67b0e3f9a66	2026-04-20T23:21:33.076Z	projects	glm-5.1	287	37	50685	9744	506048	0	master
0a06bebc-faee-406f-94de-61a520963533	2026-04-20T16:19:10.100Z	xz	glm-5.1	171	14	35178	1392	85184	0	main
0e54b064-7e62-48e3-881e-7bb51f6bf2f7	2026-04-20T17:10:23.349Z	xz	glm-5.1	288	38	48646	6483	359104	0	main
0f208609-2903-4498-83d6-40148a72bf6b	2026-04-20T17:15:25.613Z	xz	glm-5.1	286	33	28984	5171	489024	0	main
3c57bdef-89d5-4876-86b3-0a88589dcc2d	2026-04-20T23:00:55.043Z	xz	glm-5.1	262	20	23680	2552	248192	0	main
3d232c14-e429-410c-92d6-6a9550c0ceab	2026-04-20T22:45:52.269Z	xz	glm-5.1	191	40	89002	2510	532672	0	main
3f841c22-4c8e-48b2-b4c7-351d09834d86	2026-04-20T22:22:52.845Z	xz	glm-5.1	12	5	24024	549	28736	0	main
4cd5b27b-4967-40e3-a13e-9d19023d2117	2026-04-20T22:50:47.899Z	xz	glm-5.1	251	16	42340	6009	176448	0	main
59ff946a-29fa-40e0-a4ce-b06c9332c1ec	2026-04-20T16:14:04.035Z	xz	glm-5.1	158	18	14961	1576	170240	0	main
67fbc58d-5aa3-4765-8560-0a910576a441	2026-04-20T16:40:10.558Z	xz	glm-5.1	123	17	28323	1810	87424	0	main
69be2d6b-f9bf-4532-bc29-10a9536345ba	2026-04-20T19:25:49.161Z	xz	glm-5.1	10	5	24022	394	28736	0	main
7dfa8cfd-9d1a-4b56-b61d-067bac57ba53	2026-04-20T16:50:16.529Z	xz	glm-5.1	184	24	39180	3711	234304	0	main
7fd8d82b-caea-45f4-a1c7-afb7f9d36bf9	2026-04-20T17:25:34.391Z	xz	glm-5.1	280	38	29197	3989	520320	0	main
87191d84-e23b-45a1-bdeb-0ae70ddb608d	2026-04-20T23:05:53.013Z	xz	glm-5.1	191	30	30940	5303	350336	0	main
89a17726-ce30-4bb8-984d-12930a74848c	2026-04-20T16:04:03.430Z	xz	glm-5.1	221	14	35740	1302	85248	0	main
91b520bb-ae90-408d-b284-c5f7e943d2e6	2026-04-20T18:18:07.412Z	xz	glm-5.1	3463	73	68705	26082	2123520	0	main
a848e196-7aa3-4c8e-b761-9b956ece2100	2026-04-20T16:45:15.412Z	xz	glm-5.1	160	15	42348	1572	115904	0	main
b39700b9-b716-49d9-a01c-97f1ea4ffa5d	2026-04-20T17:20:26.593Z	xz	glm-5.1	171	13	34303	1732	88192	0	main
b7cadb24-0997-47b8-9673-33bef392f8c8	2026-04-20T22:55:49.540Z	xz	glm-5.1	292	24	41860	7118	280640	0	main
b9ee0b7e-ebc8-43f2-8e77-1d191096dbfd	2026-04-20T17:05:20.267Z	xz	glm-5.1	259	54	24350	3810	592960	0	main
d6428667-0fb9-40c8-9df3-f69b01c5619a	2026-04-20T22:40:44.780Z	xz	glm-5.1	289	26	22425	6493	280960	0	main
dc7049be-768e-4862-a86e-2b385d41e608	2026-04-20T16:55:16.140Z	xz	glm-5.1	288	27	48672	6916	356864	0	main
e2186fdc-5c2b-4e81-8bc3-8350ef09e550	2026-04-20T17:00:21.152Z	xz	glm-5.1	208	18	33387	3259	155392	0	main
ec9fa43b-87eb-43a2-a5b9-c044d90284ab	2026-04-20T21:03:29.008Z	xz	glm-5.1	11	5	29908	448	21696	0	main
f579c244-7c0d-46fe-bd5f-bdec99b65628	2026-04-20T16:09:06.068Z	xz	glm-5.1	269	13	48160	5881	148928	0	main
63ed415b-d8f3-45c3-a887-cba02643de08	2026-04-20T08:23:43.605Z	blog	glm-5.1	1526	40	36748	1962	854528	0	main
1199296e-2128-48ab-8985-49f392dee783	2026-04-20T23:19:13.847Z	rick	glm-5.1	659	57	36690	4520	1431168	0	main
0959845c-780b-41bb-b984-2ce421831e35	2026-04-20T19:18:06.301Z	xz	glm-5.1	188	27	65060	7240	393408	0	main
7715788f-57fe-487c-b2c9-8e14df35b677	2026-04-20T15:58:59.883Z	xz	glm-5.1	284	35	46860	2690	483328	0	main
