session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
20260608_141447_d7652f	2026-06-08T15:24:40+08:00	ssh	glm-5.1	4154	22	37749	5185	232704	0	unknown
20260608_141540_e4cb3c	2026-06-08T14:15:40+08:00	unknown	glm-5.1	0	20	34232	2502	80192	0	unknown
20260608_143032_498e23	2026-06-08T14:30:33+08:00	unknown	glm-5.1	0	8	18998	1405	23680	0	unknown
20260608_144020_9027df	2026-06-08T14:40:20+08:00	unknown	glm-5.1	0	8	16996	1652	17344	0	unknown
20260608_145705_e1a16d	2026-06-08T14:57:05+08:00	unknown	glm-5.1	0	9	12605	236	7680	0	unknown
20260608_150710_62dd11	2026-06-08T15:07:10+08:00	unknown	glm-5.1	0	2	610	56	0	0	unknown
20260608_162804_52356a	2026-06-08T17:06:35+08:00	saveole.github.io	glm-5.1	2234	64	121019	7355	1194944	0	main
20260608_162935_af9217	2026-06-08T16:29:35+08:00	unknown	glm-5.1	0	34	35091	2131	172992	0	unknown
20260608_163118_c062a7	2026-06-08T16:31:18+08:00	unknown	glm-5.1	0	47	23436	2733	243328	0	unknown
6cf9a9c9-6b1e-46c1-b73d-ce45ede588a1	2026-06-08T17:14:47+08:00	-home-ant-blog-saveole-github-io	glm-5.1	56	6	52788	679	188032	0	main
