session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
03397f6a-d939-4cfe-bd23-4162cea2cc8a	2026-04-13T17:42:52.197Z	wx-java-codegen	glm-5.1	138	16	12033	3276	424256	0	main
083bef16-b926-415a-9dc7-fafd07897918	2026-04-13T16:46:18.810Z	wx-java-codegen	glm-5.1	156	15	79174	4543	360192	0	main
1a9bdc80-4243-497d-9db8-27b79681c5b0	2026-04-13T23:51:39.998Z	wx-java-codegen	glm-5.1	24	7	21975	188	54784	0	main
253d52fc-3465-4195-986f-65a22550cab1	2026-04-13T18:55:57.061Z	wx-java-codegen	glm-5.1	236	28	19593	6385	987520	0	main
2d7b688c-fdf0-4649-a20f-c9ea9543ca03	2026-04-13T16:52:58.108Z	wx-java-codegen	glm-5.1	172	19	11132	3911	647104	0	main
3e5496c5-a124-460b-8978-1bb862c55a6a	2026-04-13T17:27:00.558Z	wx-java-codegen	glm-5.1	106	18	74710	3046	504448	0	main
49fb12a6-1586-4542-8ab5-d51d493f3c7e	2026-04-13T17:28:57.608Z	wx-java-codegen	glm-5.1	827	78	299275	12513	2968064	0	main
5ee043fa-8722-44d4-a9ed-386d8fd55cc3	2026-04-13T18:50:23.965Z	wx-java-codegen	glm-5.1	87	16	16861	3309	509568	0	main
793c9ca7-893b-4c1f-a9b6-e0e0901716dc	2026-04-13T17:45:21.285Z	wx-java-codegen	glm-5.1	813	53	55301	22656	2798592	0	main
866f8c81-8ea4-4fba-a842-95e32ace27df	2026-04-13T18:21:27.109Z	wx-java-codegen	glm-5.1	1267	43	178443	17328	2426624	0	main
8b105d38-f121-40cd-9bc2-3fbf28936c3d	2026-04-13T16:30:23.910Z	wx-java-codegen	glm-5.1	939	101	99190	12253	5203008	0	main
9155ebe3-f6f1-4fb4-98e5-5a7137508f9f	2026-04-13T18:01:50.690Z	wx-java-codegen	glm-5.1	286	34	108353	9812	1471680	0	main
925636f4-8ec6-4ae1-8c1f-21be17560aed	2026-04-13T17:18:28.524Z	wx-java-codegen	glm-5.1	501	53	42610	14765	3052608	0	main
96c331cc-6e0e-4517-886b-3d7473d170de	2026-04-13T18:07:38.707Z	wx-java-codegen	glm-5.1	714	55	125361	24467	3060224	0	main
98191e12-e801-4fc6-afbe-9d619d84b28a	2026-04-13T18:52:02.233Z	wx-java-codegen	glm-5.1	228	43	100263	4840	2071040	0	main
a271f2be-6c12-4523-8041-e47eeb62a3ac	2026-04-13T18:42:42.566Z	wx-java-codegen	glm-5.1	82	22	14475	3432	501760	0	main
a6f2b36d-790a-4d64-87c2-9a987cb736a8	2026-04-13T17:16:55.428Z	wx-java-codegen	glm-5.1	82	15	69854	2480	423808	0	main
a9a31dd2-fb00-48ca-b682-419171ddd558	2026-04-13T19:00:03.374Z	wx-java-codegen	glm-5.1	256	52	60774	6844	3127488	0	main
c12b50ce-9ff1-4522-aa27-a0edbd758978	2026-04-13T18:19:46.337Z	wx-java-codegen	glm-5.1	93	18	74305	3306	436096	0	main
c72c7571-5932-43af-8838-0f99ba22846e	2026-04-13T18:44:15.405Z	wx-java-codegen	glm-5.1	357	20	100596	6596	549760	0	main
d42966d3-34cb-4314-8ecd-b3a70491e6be	2026-04-13T23:54:42.607Z	wx-java-codegen	glm-5.1	589	89	83988	14736	2812288	0	main
d5b8aaa3-d542-4a32-9162-014aeba40ffb	2026-04-13T18:06:46.780Z	wx-java-codegen	glm-5.1	39	14	14132	959	428288	0	main
d775ecc1-d108-4b79-a4c4-ff28e161bd31	2026-04-13T16:49:07.562Z	wx-java-codegen	glm-5.1	218	42	79592	4262	1746944	0	main
deec2ea6-3a81-4577-bf9a-d7ec94a5c7b9	2026-04-13T15:48:54.934Z	wx-java-codegen	glm-5.1	2146	62	352085	16256	1236288	0	HEAD
e3d80b26-f751-4cda-bb92-b5853d7c5ae1	2026-04-13T16:25:41.871Z	wx-java-codegen	glm-5.1	269	24	75977	6553	723968	0	main
ec9b050d-3434-445e-a457-46963c12da1f	2026-04-13T16:56:02.085Z	wx-java-codegen	glm-5.1	1241	72	187049	25826	4159424	0	main
fe1a9d4b-2ce8-4bd6-a10c-7382fd2dfaca	2026-04-13T17:59:06.465Z	wx-java-codegen	glm-5.1	153	23	83140	4860	539648	0	main
