session_id	timestamp	project	model	duration_seconds	message_count	tokens_input	tokens_output	tokens_cache_read	tokens_cache_creation	git_branch
20260420_092807_de2740	2026-04-20T09:28:07+08:00	unknown	glm-5.1	0	16	9625	1845	20864	0	unknown
20260420_092807_d44c40	2026-04-20T09:28:07+08:00	unknown	glm-5.1	153	0	68076	1347	211200	0	unknown
20260420_092807_568942	2026-04-20T09:28:07+08:00	unknown	glm-5.1	130	0	63859	1677	106304	0	unknown
20260420_093017_178c2b	2026-04-20T09:30:17+08:00	unknown	glm-5.1	106	0	82949	985	97088	0	unknown
20260420_093041_715f73	2026-04-20T09:30:41+08:00	unknown	glm-5.1	0	38	61040	5009	250816	0	unknown
20260420_093203_1685ea	2026-04-20T09:32:03+08:00	unknown	glm-5.1	149	0	67301	1467	145664	0	unknown
20260420_093433_8fd0c0	2026-04-20T09:34:33+08:00	unknown	glm-5.1	161	0	66094	1289	64320	0	unknown
20260420_093715_f612e3	2026-04-20T09:37:15+08:00	unknown	glm-5.1	118	0	67534	1213	168960	0	unknown
20260420_093914_51c48d	2026-04-20T09:39:14+08:00	unknown	glm-5.1	341	0	66880	2146	556800	0	unknown
20260420_094456_87c28f	2026-04-20T09:44:56+08:00	unknown	glm-5.1	143	0	63968	1412	60032	0	unknown
20260420_094719_dbbe17	2026-04-20T09:47:19+08:00	unknown	glm-5.1	181	0	74856	2034	278144	0	unknown
20260420_095021_ea11e1	2026-04-20T09:50:21+08:00	unknown	glm-5.1	82	0	69356	634	69888	0	unknown
20260420_182930_78eca5	2026-04-20T18:31:21+08:00	unknown	glm-5.1	50528	81	166469	22290	968384	0	unknown
20260420_183222_3fc3f1	2026-04-20T18:32:22+08:00	unknown	glm-5.1	0	52	39309	3578	279808	0	unknown
20260420_185141_ae8ee9	2026-04-20T18:51:41+08:00	unknown	glm-5.1	0	103	61264	6552	677952	0	unknown
20260420_190048_a81fb0	2026-04-20T19:00:48+08:00	unknown	glm-5.1	0	85	40472	1917	673536	0	unknown
22349959-47d7-4361-b6b9-d7f5858207b5	2026-04-20T01:09:48.178Z	android	glm-5.1	517	14	94256	2831	142080	0	master
14351c5f-e0ac-40ed-99f2-e79b95f3d03a	2026-04-20T01:10:19.156Z	weworkScrmNew2	glm-5.1	475	21	42714	2424	190400	0	master
41735a86-a1a0-42d6-b4f0-a073a19430aa	2026-04-20T05:59:00.961Z	inherit	glm-5.1	5910	104	223745	15233	3156160	0	test
a7255634-15f4-4a56-bbc2-e0b872b5e0da	2026-04-20T02:35:06.543Z	inherit	glm-5.1	2004	22	43677	1892	456512	0	fix/9.1/NFQX-11784
d64339e2-530a-4819-85a9-50c16d833bce	2026-04-20T03:10:04.882Z	inherit	glm-5.1	423	29	22022	1988	639040	0	test
f40fe00a-e709-46f6-94fe-0f1eeb341ef0	2026-04-20T09:33:57.707Z	inherit	glm-5.1	254708	234	1732236	46466	9880960	0	test
66aa36e8-a34d-4fca-a6ac-89107100c621	2026-04-20T08:51:14.646Z	saveole	glm-5.1	3288	24	103928	4161	362496	0	main
c0f6e25f-649e-4f78-80b1-14b4ee8b1ff4	2026-04-20T11:12:05.018Z	saveole	glm-5.1	109	5	18787	174	71552	0	main
d85945c7-7b83-4fbc-8c3a-09eddbd1b6ca	2026-04-20T08:10:28.723Z	saveole	glm-5.1	1764	55	42366	3590	1246848	0	main
